bias_r,bias_z,bias_h,weight_xr,weight_xz,weight_xh,weight_hr,weight_hz,weight_hh,bias_rw,conn0,conn1,conn2,fitness
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.05680286430321832,0.9502625433906009,1.124391910537886,-4.500159704470436,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.4839591997348527,0.5246752936558075,-3.694577424251295,-0.030167636979138393,0.9502625433906009,1.2067890722559895,-4.500159704470436,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.1766706168086043,-3.176651690784304,0.8888888888888888
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.07943744335749114,0.9502625433906009,1.124391910537886,-4.407270555737754,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.289942517940849,-0.07943744335749114,0.9502625433906009,1.124391910537886,-4.423889345898877,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.8888888888888888
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.07943744335749114,0.9502625433906009,1.124391910537886,-4.258328708556791,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.31993281569404,-0.07943744335749114,0.9502625433906009,1.0941656646573517,-4.500159704470436,-0.6350833548564055,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.8888888888888888
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.07943744335749114,0.9502625433906009,1.124391910537886,-4.500159704470436,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.2411797948633615,0.9581053408446305,1.8175640317780175,-4.549994024262833,-0.7912673193034168,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.106116660016728,-0.2411797948633615,0.9581053408446305,1.9726729736031015,-4.549994024262833,-0.7912673193034168,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.07943744335749114,0.9502625433906009,1.124391910537886,-4.306850520756622,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.319235461268487,-0.2702388827980163,0.9502625433906009,1.124391910537886,-4.500159704470436,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-3.0,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.2411797948633615,0.9581053408446305,1.8175640317780175,-4.549994024262833,-0.7796149048321277,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-2.8773924382271345,2.456086505824781,0.5246752936558075,-3.640383580359501,-0.2411797948633615,0.9581053408446305,2.2852103166124906,-4.549994024262833,-0.7912673193034168,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8333333333333334
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.271699467978849,-0.2411797948633615,0.9581053408446305,1.8175640317780175,-4.88863635692679,-0.7912673193034168,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.2411797948633615,0.9581053408446305,1.960488234843033,-4.618376082552967,-0.7912673193034168,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.271699467978849,-0.2411797948633615,0.9581053408446305,0.4478432117921737,-4.549994024262833,-0.7912673193034168,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.2411797948633615,0.9581053408446305,2.1659724837304193,-4.549994024262833,-0.7912673193034168,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.2411797948633615,0.9581053408446305,1.9353157826682819,-4.549994024262833,-0.7912673193034168,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.2411797948633615,0.9581053408446305,1.9726729736031015,-4.549994024262833,-0.7912673193034168,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.1658915106915275,-0.42907979487742565,0.9581053408446305,1.8175640317780175,-4.549994024262833,-0.7912673193034168,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8333333333333334
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.32146442905755235,0.9581053408446305,2.2547597917127153,-4.549994024262833,-0.7912673193034168,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.2675537789872315,-0.2411797948633615,0.9581053408446305,1.8175640317780175,-4.549994024262833,-0.5017746817674205,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8333333333333334
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.2411797948633615,0.9581053408446305,1.9726729736031015,-4.549994024262833,-0.7912673193034168,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.07943744335749114,0.9502625433906009,1.124391910537886,-4.500159704470436,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.07943744335749114,0.9502625433906009,1.124391910537886,-4.500159704470436,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.1658915106915275,-0.42907979487742565,0.9581053408446305,1.8175640317780175,-4.549994024262833,-0.7912673193034168,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8333333333333334
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.2411797948633615,0.9581053408446305,1.8175640317780175,-4.549994024262833,-0.7912673193034168,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-1.5056220693483322,2.456086505824781,0.5246752936558075,-4.247668043165105,-0.07943744335749114,0.9502625433906009,1.124391910537886,-4.283551233744288,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.8333333333333334
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.21969080210263606,0.9581053408446305,1.8175640317780175,-4.455784705850523,-0.7912673193034168,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.10702144518523415,0.9577689460755385,1.9726729736031015,-4.549994024262833,-0.7912673193034168,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.2411797948633615,0.9581053408446305,1.8175640317780175,-4.454756806583302,-0.6777313213168144,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.444958947972895,-0.07943744335749114,0.9502625433906009,1.124391910537886,-3.835684434352991,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.8333333333333334
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.19221453511841124,0.9581053408446305,1.9726729736031015,-4.549994024262833,-0.7912673193034168,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.9444444444444444
-1.3657327790943492,2.3343310137102025,0.5246752936558075,-4.081224100287697,-0.3667011626580317,0.9502625433906009,1.4319051081651435,-4.500159704470436,-0.593782180956035,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.8888888888888888
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.015495785295566666,0.9581053408446305,1.9726729736031015,-4.258835755236075,-0.693232782786761,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8333333333333334
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.2411797948633615,0.9581053408446305,1.9726729736031015,-4.549994024262833,-0.7912673193034168,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.19733826095713097,0.9502625433906009,1.124391910537886,-4.500159704470436,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.2411797948633615,0.9581053408446305,1.9726729736031015,-4.46586366643584,-0.7912673193034168,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.242913931776843,0.8888888888888888
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.2411797948633615,0.9581053408446305,1.8175640317780175,-4.454756806583302,-0.6777313213168144,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.07943744335749114,0.9502625433906009,1.124391910537886,-4.500159704470436,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.07943744335749114,0.9502625433906009,1.124391910537886,-4.500159704470436,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.091314236673232,-0.2411797948633615,0.9581053408446305,1.639094116228962,-4.454756806583302,-0.6777313213168144,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.07943744335749114,0.9502625433906009,0.9609075885782977,-4.246678314827543,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.5847906711643596,0.5246752936558075,-3.878289795918466,-0.07943744335749114,0.9502625433906009,1.124391910537886,-4.500159704470436,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.8888888888888888
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.2411797948633615,0.9581053408446305,1.8175640317780175,-4.454756806583302,-0.6777313213168144,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.2411797948633615,0.9581053408446305,1.8175640317780175,-4.454756806583302,-0.6777313213168144,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-1.3657327790943492,2.456086505824781,0.5246752936558075,-3.990129560709282,-0.07943744335749114,0.9502625433906009,0.9609075885782977,-4.246678314827543,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.19733826095713097,0.9502625433906009,1.124391910537886,-4.500159704470436,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.2411797948633615,0.9581053408446305,1.9726729736031015,-4.46586366643584,-0.7912673193034168,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.242913931776843,0.8888888888888888
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.1350980080660275,0.9502625433906009,1.124391910537886,-4.3050706318806276,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.19733826095713097,0.9502625433906009,1.124391910537886,-4.500159704470436,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.19733826095713097,0.9502625433906009,1.124391910537886,-4.252683597231654,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.19733826095713097,0.9502625433906009,1.124391910537886,-4.500159704470436,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.051406149944594,-0.2411797948633615,0.9581053408446305,1.8139833687462088,-4.454756806583302,-0.6777313213168144,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.2411797948633615,0.9581053408446305,2.0760301051294587,-4.454756806583302,-0.6777313213168144,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8333333333333334
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.2411797948633615,0.9581053408446305,1.8175640317780175,-4.454756806583302,-0.6777313213168144,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-1.181053826555768,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.19733826095713097,0.9502625433906009,1.124391910537886,-4.500159704470436,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.8888888888888888
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.19733826095713097,0.9502625433906009,1.124391910537886,-4.500159704470436,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.456086505824781,0.5246752936558075,-3.990129560709282,-0.07943744335749114,0.9502625433906009,0.9609075885782977,-4.246678314827543,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.19733826095713097,0.9502625433906009,1.124391910537886,-4.252683597231654,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-2.8773924382271345,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.2411797948633615,0.9581053408446305,1.8175640317780175,-4.454756806583302,-0.6777313213168144,2.2581306202599567,-1.5917728062294891,-2.81058612961959,-3.181079425247636,0.8888888888888888
-1.261542923287842,2.456086505824781,0.5246752936558075,-4.166772332654613,-0.1350980080660275,0.9502625433906009,0.5971270264425641,-4.3050706318806276,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.261542923287842,2.456086505824781,0.5246752936558075,-4.166772332654613,-0.1350980080660275,0.9502625433906009,0.5971270264425641,-4.3050706318806276,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.456086505824781,0.5246752936558075,-3.990129560709282,-0.07943744335749114,0.9502625433906009,0.9609075885782977,-4.246678314827543,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.081224100287697,0.02776302844604256,0.9502625433906009,1.0637992616322027,-4.33050628788082,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.8888888888888888
-1.3657327790943492,2.456086505824781,0.5246752936558075,-3.9628785222001555,-0.1350980080660275,0.9502625433906009,0.7926182402682223,-4.3050706318806276,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.8333333333333334
-1.3449431387085975,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.1350980080660275,0.9502625433906009,1.0637992616322027,-4.33050628788082,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.079311600854789,-0.19733826095713097,0.9521761177814198,1.124391910537886,-4.252683597231654,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.456086505824781,0.5246752936558075,-3.7483694636731775,-0.1350980080660275,0.9502625433906009,1.124391910537886,-4.3050706318806276,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.19733826095713097,0.9502625433906009,1.5039261685958085,-4.252683597231654,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.081224100287697,-0.19733826095713097,0.9502625433906009,1.124391910537886,-4.252683597231654,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.456086505824781,0.5246752936558075,-3.990129560709282,-0.04412833073290861,0.9502625433906009,1.083272265491208,-4.246678314827543,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.456086505824781,0.5246752936558075,-4.079311600854789,-0.19733826095713097,0.9502625433906009,1.124391910537886,-4.353137545993072,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.4316836423928865,0.5246752936558075,-4.081224100287697,-0.19733826095713097,0.9502625433906009,1.2331384293961491,-4.252683597231654,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.456086505824781,0.5246752936558075,-3.990129560709282,-0.07943744335749114,0.9502625433906009,0.9609075885782977,-4.246678314827543,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.456086505824781,0.5246752936558075,-3.9628785222001555,-0.024682680744393795,0.9502625433906009,1.2740154959787895,-4.3050706318806276,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
-1.3657327790943492,2.456086505824781,0.5246752936558075,-3.7483694636731775,-0.36215169386982976,0.9502625433906009,1.124391910537886,-4.027459068702932,-0.5796765739174257,2.2581306202599567,-1.5917728062294891,-3.2984389429566274,-3.176651690784304,0.9444444444444444
