bias_h,weight_xh,weight_hh,bias_rw,conn0,conn1,conn2,fitness
-0.4922678477375637,6.0,2.5579868995594315,0.35557722849242995,1.172061649845654,5.791277025917652,-3.4146009041155896,0.2222222222222222
-0.4922678477375637,6.0,2.5579868995594315,1.3776380389292406,1.172061649845654,4.619567484925351,-3.9441965760833333,0.2222222222222222
-0.21590199981720737,1.2561328335109547,-0.9995178236754247,2.5690649942112493,5.8188574980634105,4.115581069470569,-1.5140470542895965,0.2222222222222222
1.0029037996446426,-0.09461528392926714,-1.1363905061995347,3.0,0.1089910797950007,4.472270469900911,-1.5140470542895965,0.2222222222222222
-0.21590199981720737,1.605750026541326,-0.9995178236754247,1.870548766761659,5.8188574980634105,4.115581069470569,-1.5140470542895965,0.2222222222222222
0.64529009171991,-0.19570440951112644,-0.9995178236754247,2.5690649942112493,5.8188574980634105,4.115581069470569,-1.5140470542895965,0.2222222222222222
-1.7631486348043102,-1.4835893880852513,0.9740280897609219,2.7926993805579725,-1.3602136730963093,-5.042312310134094,2.452376692431205,0.2222222222222222
2.1456342525941814,-5.8460551866907755,-0.16299625725004407,2.8277192485850575,0.8057161504594806,5.0017815422532905,-5.643838436095995,0.2222222222222222
-1.9417450172991357,5.732814102430788,0.7652066928277119,2.6940879361640686,-3.4683885426486127,-1.2522060185486477,4.798226680240967,0.2222222222222222
-1.9417450172991357,5.599696921075536,2.7115651378736683,3.0,3.018784800103874,1.9580368818524905,4.8609843063078415,0.2222222222222222
0.31889707662580413,-2.133980504510009,3.6806724925679752,-1.0291230378612093,-5.940452617207755,5.674122335613956,3.2023448929423477,0.2222222222222222
-0.4922678477375637,5.956458330981343,2.340954161053043,-2.890690860298598,0.6669345508317308,5.890053265826965,3.8331703317226458,0.2222222222222222
-0.4922678477375637,5.956458330981343,2.166173911877272,1.1131063254996243,1.172061649845654,4.776292027979865,3.8331703317226458,0.2222222222222222
1.6591149938365506,-5.563451438395136,1.464519735025422,-0.09699264052414705,-1.1561603830429785,4.124275269395207,0.6066540788547767,0.2222222222222222
1.9377939966547115,-5.563451438395136,2.6587630200101313,-0.09699264052414705,-1.1561603830429785,4.124275269395207,0.6066540788547767,0.2222222222222222
1.6591149938365506,-5.563451438395136,2.5628427929276025,-0.09699264052414705,-1.1561603830429785,4.124275269395207,0.6066540788547767,0.2222222222222222
1.6591149938365506,-5.778850339029252,2.465128838722525,-0.09699264052414705,-1.1561603830429785,4.124275269395207,0.6066540788547767,0.2222222222222222
0.6288602397661539,0.2746265775812775,1.0260134301658719,1.3933713980352214,-4.604631583446753,1.7652991375877132,1.8201723924085282,0.2222222222222222
0.9787041891326762,0.2746265775812775,1.0260134301658719,1.3933713980352214,-4.604631583446753,1.402833633344165,1.4725898459475404,0.2222222222222222
1.6591149938365506,-5.563451438395136,2.5628427929276025,-0.09699264052414705,-1.1561603830429785,4.124275269395207,0.6066540788547767,0.2222222222222222
1.6591149938365506,-5.563451438395136,2.5628427929276025,-0.09699264052414705,-1.1561603830429785,4.124275269395207,0.6066540788547767,0.2222222222222222
1.6591149938365506,-5.563451438395136,2.5628427929276025,-0.09699264052414705,-1.1561603830429785,4.124275269395207,0.6066540788547767,0.2222222222222222
0.4489419718191396,2.2939803762892548,-0.4723269701896068,-0.04624488174717234,4.205282640568956,3.448273109129486,5.20933098228145,0.2222222222222222
2.1443630839070313,5.919637472304208,1.1101726155938285,1.681913612978847,1.7175781264012855,2.6190244506272937,3.767546542862755,0.2222222222222222
0.4489419718191396,2.2939803762892548,-0.4723269701896068,0.030002626237798022,4.606709242467377,3.448273109129486,5.20933098228145,0.2222222222222222
0.4489419718191396,2.2939803762892548,-0.4723269701896068,-0.04624488174717234,4.205282640568956,3.448273109129486,5.20933098228145,0.2222222222222222
0.4489419718191396,2.2939803762892548,-0.4723269701896068,-0.04624488174717234,4.205282640568956,3.448273109129486,5.20933098228145,0.2222222222222222
0.4489419718191396,1.9795637467070089,-0.4886350624455026,-0.04624488174717234,4.205282640568956,3.448273109129486,6.0,0.2222222222222222
0.4489419718191396,2.2939803762892548,-0.4723269701896068,-0.04624488174717234,4.205282640568956,3.448273109129486,5.20933098228145,0.2222222222222222
0.9771793189717217,2.6444395442921103,-0.4723269701896068,-0.04624488174717234,4.205282640568956,3.448273109129486,5.20933098228145,0.2222222222222222
1.6591149938365506,0.1290648432684059,-0.20470139399052195,0.04927204916284644,4.1354302437210215,4.124275269395207,0.6066540788547767,0.2222222222222222
0.4489419718191396,2.388491574584469,3.7470953946269994,-0.04624488174717234,3.987999390757153,3.664591534423341,5.20933098228145,0.2222222222222222
1.6591149938365506,-0.003918361735298248,-0.20470139399052195,0.04927204916284644,4.1354302437210215,4.124275269395207,0.6066540788547767,0.2222222222222222
1.6591149938365506,0.49109119844472493,2.5628427929276025,-0.27254429016354087,4.1354302437210215,4.124275269395207,0.6066540788547767,0.2222222222222222
1.6591149938365506,0.3838414120000271,-0.09896441092977806,0.04927204916284644,4.1354302437210215,4.124275269395207,0.6066540788547767,0.2222222222222222
1.6591149938365506,0.49109119844472493,2.5628427929276025,-0.27254429016354087,4.1354302437210215,4.124275269395207,0.6066540788547767,0.2222222222222222
